Date,Gold,Silver,Oil
1997-12-24,296.1,6.2675,18.32
1997-12-29,293.9,6.24,18.32
1997-12-30,290.9,6.2025,18.32
1997-12-31,289.2,5.995,18.32
1998-01-01,,,16.71
1998-01-02,287.7,5.94,16.71
1998-01-05,287.35,5.88,16.71
1998-01-06,281.8,6.02,16.71
1998-01-07,282.1,6.095,16.71
1998-01-08,282.9,6.0635,16.71
1998-01-09,281.9,5.74,16.71
1998-01-12,278.5,5.5325,16.71
1998-01-13,279.05,5.59,16.71
1998-01-14,285.9,5.7,16.71
1998-01-15,281.1,5.795,16.71
1998-01-16,287.35,5.8925,16.71
1998-01-19,285.75,5.765,16.71
1998-01-20,287.2,5.8,16.71
1998-01-21,291.9,5.795,16.71
1998-01-22,293.8,5.88,16.71
1998-01-23,291.45,5.825,16.71
1998-01-26,304.5,5.9375,16.71
1998-01-27,300.0,6.0475,16.71
1998-01-28,298.25,6.0175,16.71
1998-01-29,304.25,6.1575,16.71
1998-01-30,301.8,6.0475,16.71
1998-02-01,,,16.06
1998-02-02,302.0,6.25,16.06
1998-02-03,299.7,6.385,16.06
1998-02-04,295.2,7.05,16.06
1998-02-05,298.9,7.546,16.06
1998-02-06,301.6,7.81,16.06
1998-02-09,300.0,7.19,16.06
1998-02-10,300.75,7.135,16.06
1998-02-11,298.95,7.09,16.06
1998-02-12,299.0,7.0,16.06
1998-02-13,298.0,7.08,16.06
1998-02-16,297.7,7.09,16.06
1998-02-17,299.2,7.215,16.06
1998-02-18,297.8,6.715,16.06
1998-02-19,298.3,6.69,16.06
1998-02-20,298.35,6.765,16.06
1998-02-23,295.2,6.475,16.06
1998-02-24,292.35,6.39,16.06
1998-02-25,292.3,6.34,16.06
1998-02-26,293.0,6.0475,16.06
1998-02-27,296.55,6.37,16.06
1998-03-01,,,15.02
1998-03-02,299.75,6.605,15.02
1998-03-03,297.65,6.4975,15.02
1998-03-04,296.0,6.39,15.02
1998-03-05,294.7,6.32,15.02
1998-03-06,294.25,6.31,15.02
1998-03-09,294.45,6.064,15.02
1998-03-10,294.3,6.1175,15.02
1998-03-11,295.25,6.3125,15.02
1998-03-12,294.0,6.175,15.02
1998-03-13,295.15,6.235,15.02
1998-03-16,294.15,6.1175,15.02
1998-03-17,293.8,6.0725,15.02
1998-03-18,289.1,5.8,15.02
1998-03-19,291.3,5.845,15.02
1998-03-20,291.1,5.9325,15.02
1998-03-23,292.8,6.3225,15.02
1998-03-24,298.85,6.46,15.02
1998-03-25,298.5,6.338,15.02
1998-03-26,299.2,6.36,15.02
1998-03-27,302.75,6.375,15.02
1998-03-30,302.2,6.35,15.02
1998-03-31,299.9,6.345,15.02
1998-04-01,301.6,6.465,15.44
1998-04-02,299.3,6.454,15.44
1998-04-03,305.95,6.73,15.44
1998-04-06,313.5,6.635,15.44
1998-04-07,309.15,6.385,15.44
1998-04-08,309.75,6.46,15.44
1998-04-09,308.35,6.41,15.44
1998-04-14,309.5,6.41,15.44
1998-04-15,308.35,6.24,15.44
1998-04-16,306.3,6.0695,15.44
1998-04-17,308.2,6.275,15.44
1998-04-20,307.3,6.274,15.44
1998-04-21,307.2,6.23,15.44
1998-04-22,311.2,6.31,15.44
1998-04-23,314.6,6.32,15.44
1998-04-24,312.65,6.315,15.44
1998-04-27,311.4,6.215,15.44
1998-04-28,308.6,6.135,15.44
1998-04-29,307.55,6.105,15.44
1998-04-30,310.7,6.215,15.44
1998-05-01,306.1,6.17,14.86
1998-05-05,304.2,6.235,14.86
1998-05-06,303.5,6.0775,14.86
1998-05-07,299.0,5.88,14.86
1998-05-08,299.15,6.0075,14.86
1998-05-11,299.0,5.79,14.86
1998-05-12,299.9,5.7875,14.86
1998-05-13,295.6,5.46,14.86
1998-05-14,296.9,5.56,14.86
1998-05-15,302.3,5.6625,14.86
1998-05-18,299.7,5.42,14.86
1998-05-19,299.0,5.2525,14.86
1998-05-20,298.1,5.21,14.86
1998-05-21,300.05,5.34,14.86
1998-05-22,300.7,5.31,14.86
1998-05-26,298.85,5.28,14.86
1998-05-27,292.6,5.085,14.86
1998-05-28,293.4,5.175,14.86
1998-05-29,292.4,4.9565,14.86
1998-06-01,292.35,5.1425,13.66
1998-06-02,289.2,5.1175,13.66
1998-06-03,293.35,5.19,13.66
1998-06-04,292.05,5.175,13.66
1998-06-05,292.2,5.23,13.66
1998-06-08,290.3,5.255,13.66
1998-06-09,296.25,5.46,13.66
1998-06-10,294.15,5.355,13.66
1998-06-11,292.9,5.3075,13.66
1998-06-12,288.1,5.165,13.66
1998-06-15,286.1,5.0925,13.66
1998-06-16,286.4,5.135,13.66
1998-06-17,288.4,5.28,13.66
1998-06-18,293.05,5.3175,13.66
1998-06-19,293.4,5.295,13.66
1998-06-22,294.75,5.31,13.66
1998-06-23,295.55,5.36,13.66
1998-06-24,293.9,5.335,13.66
1998-06-25,293.25,5.2925,13.66
1998-06-26,294.5,5.39,13.66
1998-06-29,293.0,5.305,13.66
1998-06-30,295.75,5.3575,13.66
1998-07-01,297.1,5.525,14.08
1998-07-02,295.75,5.445,14.08
1998-07-03,293.9,5.3425,14.08
1998-07-06,293.15,5.32,14.08
1998-07-07,293.1,5.345,14.08
1998-07-08,294.35,5.33,14.08
1998-07-09,292.2,5.335,14.08
1998-07-10,291.35,5.295,14.08
1998-07-13,290.7,5.2675,14.08
1998-07-14,292.2,5.33,14.08
1998-07-15,292.8,5.32,14.08
1998-07-16,294.35,5.3625,14.08
1998-07-17,293.6,5.285,14.08
1998-07-20,294.65,5.39,14.08
1998-07-21,295.2,5.4225,14.08
1998-07-22,294.4,5.65,14.08
1998-07-23,292.9,5.6725,14.08
1998-07-24,293.75,5.8325,14.08
1998-07-27,290.75,5.625,14.08
1998-07-28,290.35,5.64,14.08
1998-07-29,291.0,5.67,14.08
1998-07-30,289.15,5.54,14.08
1998-07-31,289.4,5.525,14.08
1998-08-01,,,13.36
1998-08-03,286.65,5.4075,13.36
1998-08-04,285.7,5.385,13.36
1998-08-05,288.85,5.4725,13.36
1998-08-06,286.85,5.42,13.36
1998-08-07,286.2,5.41,13.36
1998-08-10,286.2,5.285,13.36
1998-08-11,284.5,5.2,13.36
1998-08-12,285.5,5.245,13.36
1998-08-13,282.7,5.105,13.36
1998-08-14,284.8,5.14,13.36
1998-08-17,283.3,5.13,13.36
1998-08-18,284.4,5.12,13.36
1998-08-19,285.75,5.1,13.36
1998-08-20,283.7,5.1025,13.36
1998-08-21,284.45,5.16,13.36
1998-08-24,284.3,5.16,13.36
1998-08-25,283.9,5.0725,13.36
1998-08-26,282.5,4.965,13.36
1998-08-27,280.9,4.975,13.36
1998-08-28,273.4,4.785,13.36
1998-09-01,277.7,4.73,14.95
1998-09-02,280.0,4.8475,14.95
1998-09-03,279.65,4.81,14.95
1998-09-04,285.4,4.98,14.95
1998-09-07,288.35,5.04,14.95
1998-09-08,287.3,5.01,14.95
1998-09-09,284.15,4.85,14.95
1998-09-10,285.65,4.98,14.95
1998-09-11,293.75,5.0525,14.95
1998-09-14,290.3,4.96,14.95
1998-09-15,290.35,4.93,14.95
1998-09-16,289.15,4.95,14.95
1998-09-17,287.65,4.9425,14.95
1998-09-18,290.85,4.995,14.95
1998-09-21,292.1,5.005,14.95
1998-09-22,288.5,4.895,14.95
1998-09-23,288.0,4.88,14.95
1998-09-24,290.6,5.06,14.95
1998-09-25,296.35,5.185,14.95
1998-09-28,293.8,5.14,14.95
1998-09-29,296.85,5.355,14.95
1998-09-30,294.1,5.385,14.95
1998-10-01,299.0,5.36,14.39
1998-10-02,301.4,5.305,14.39
1998-10-05,298.75,5.155,14.39
1998-10-06,296.35,5.0875,14.39
1998-10-07,298.85,5.13,14.39
1998-10-08,302.35,5.22,14.39
1998-10-09,299.65,5.0125,14.39
1998-10-12,296.65,4.845,14.39
1998-10-13,296.8,4.865,14.39
1998-10-14,296.6,4.8025,14.39
1998-10-15,296.0,4.82,14.39
1998-10-16,300.45,4.96,14.39
1998-10-19,298.35,4.9,14.39
1998-10-20,295.85,4.855,14.39
1998-10-21,296.9,4.89,14.39
1998-10-22,293.75,4.88,14.39
1998-10-23,292.85,4.865,14.39
1998-10-26,291.2,4.86,14.39
1998-10-27,293.0,5.0,14.39
1998-10-28,293.75,5.06,14.39
1998-10-29,293.5,5.045,14.39
1998-10-30,293.1,5.055,14.39
1998-11-01,,,12.85
1998-11-02,292.75,5.035,12.85
1998-11-03,290.1,4.96,12.85
1998-11-04,290.1,4.925,12.85
1998-11-05,290.9,4.95,12.85
1998-11-06,293.6,5.035,12.85
1998-11-09,292.4,4.995,12.85
1998-11-10,291.75,5.0,12.85
1998-11-11,293.6,4.9875,12.85
1998-11-12,293.0,4.985,12.85
1998-11-13,297.2,5.1275,12.85
1998-11-16,295.35,5.035,12.85
1998-11-17,294.6,4.95,12.85
1998-11-18,294.4,4.955,12.85
1998-11-19,297.85,5.01,12.85
1998-11-20,296.05,4.96,12.85
1998-11-23,295.6,4.915,12.85
1998-11-24,295.95,4.9175,12.85
1998-11-25,296.2,4.915,12.85
1998-11-26,296.25,4.92,12.85
1998-11-27,295.7,4.935,12.85
1998-11-30,295.75,4.925,12.85
1998-12-01,293.35,4.875,11.28
1998-12-02,293.9,4.875,11.28
1998-12-03,292.95,4.69,11.28
1998-12-04,292.4,4.7825,11.28
1998-12-07,292.35,4.76,11.28
1998-12-08,294.5,4.78,11.28
1998-12-09,293.5,4.82,11.28
1998-12-10,294.9,4.835,11.28
1998-12-11,294.3,4.835,11.28
1998-12-14,291.25,4.785,11.28
1998-12-15,292.5,4.87,11.28
1998-12-16,292.55,4.9425,11.28
1998-12-17,293.75,5.0175,11.28
1998-12-18,292.35,4.935,11.28
1998-12-21,289.95,4.95,11.28
1998-12-22,288.7,4.89,11.28
1998-12-23,287.7,4.89,11.28
1998-12-24,286.65,4.905,11.28
1998-12-29,286.7,4.915,11.28
1998-12-30,286.8,5.03,11.28
1998-12-31,287.45,5.005,11.28
1999-01-01,,,12.47
1999-01-04,288.25,4.995,12.47
1999-01-05,287.0,4.91,12.47
1999-01-06,287.15,5.1525,12.47
1999-01-07,288.6,5.29,12.47
1999-01-08,290.9,5.21,12.47
1999-01-11,291.25,5.255,12.47
1999-01-12,291.4,5.355,12.47
1999-01-13,288.2,5.185,12.47
1999-01-14,285.7,5.14,12.47
1999-01-15,285.85,5.105,12.47
1999-01-18,286.95,5.13,12.47
1999-01-19,287.3,5.125,12.47
1999-01-20,285.9,5.13,12.47
1999-01-21,287.1,5.1525,12.47
1999-01-22,287.75,5.135,12.47
1999-01-25,286.3,5.095,12.47
1999-01-26,287.3,5.15,12.47
1999-01-27,285.8,5.08,12.47
1999-01-28,282.3,5.0875,12.47
1999-01-29,285.65,5.2375,12.47
1999-02-01,287.1,5.275,12.01
1999-02-02,289.75,5.28,12.01
1999-02-03,287.55,5.54,12.01
1999-02-04,287.25,5.62,12.01
1999-02-05,289.75,5.69,12.01
1999-02-08,288.85,5.575,12.01
1999-02-09,287.65,5.53,12.01
1999-02-10,287.1,5.525,12.01
1999-02-11,287.5,5.495,12.01
1999-02-12,287.4,5.64,12.01
1999-02-15,290.05,5.75,12.01
1999-02-16,288.05,5.665,12.01
1999-02-17,285.35,5.385,12.01
1999-02-18,285.65,5.4625,12.01
1999-02-19,287.05,5.6,12.01
1999-02-22,287.2,5.575,12.01
1999-02-23,286.65,5.505,12.01
1999-02-24,286.1,5.5,12.01
1999-02-25,287.1,5.42,12.01
1999-02-26,286.8,5.58,12.01
1999-03-01,287.05,5.62,14.66
1999-03-02,286.4,5.485,14.66
1999-03-03,286.65,5.345,14.66
1999-03-04,286.7,5.2225,14.66
1999-03-05,287.9,5.295,14.66
1999-03-08,288.5,5.245,14.66
1999-03-09,291.9,5.315,14.66
1999-03-10,291.5,5.24,14.66
1999-03-11,293.8,5.285,14.66
1999-03-12,293.65,5.3075,14.66
1999-03-15,291.25,5.205,14.66
1999-03-16,286.8,5.055,14.66
1999-03-17,283.9,5.0425,14.66
1999-03-18,284.35,5.04,14.66
1999-03-19,283.45,5.035,14.66
1999-03-22,284.5,5.07,14.66
1999-03-23,285.1,5.13,14.66
1999-03-24,284.25,5.095,14.66
1999-03-25,283.75,5.055,14.66
1999-03-26,282.0,5.0575,14.66
1999-03-29,280.35,5.0925,14.66
1999-03-30,280.05,5.115,14.66
1999-03-31,279.8,5.025,14.66
1999-04-01,280.5,5.01,17.34
1999-04-06,278.35,4.945,17.34
1999-04-07,280.25,4.9575,17.34
1999-04-08,280.4,4.9775,17.34
1999-04-09,281.6,4.915,17.34
1999-04-12,282.7,4.98,17.34
1999-04-13,282.5,4.89,17.34
1999-04-14,283.85,4.94,17.34
1999-04-15,281.25,4.88,17.34
1999-04-16,283.9,5.02,17.34
1999-04-19,284.65,5.065,17.34
1999-04-20,284.55,5.145,17.34
1999-04-21,283.9,5.115,17.34
1999-04-22,283.35,5.1525,17.34
1999-04-23,283.7,5.1825,17.34
1999-04-26,283.1,5.145,17.34
1999-04-27,281.5,5.0975,17.34
1999-04-28,282.8,5.205,17.34
1999-04-29,283.7,5.275,17.34
1999-04-30,285.85,5.44,17.34
1999-05-01,,,17.75
1999-05-04,285.6,5.325,17.75
1999-05-05,285.5,5.295,17.75
1999-05-06,288.1,5.43,17.75
1999-05-07,283.4,5.2725,17.75
1999-05-10,280.65,5.375,17.75
1999-05-11,278.3,5.3825,17.75
1999-05-12,278.0,5.4,17.75
1999-05-13,278.4,5.365,17.75
1999-05-14,277.2,5.47,17.75
1999-05-17,276.1,5.36,17.75
1999-05-18,274.7,5.375,17.75
1999-05-19,272.85,5.285,17.75
1999-05-20,274.4,5.315,17.75
1999-05-21,274.85,5.305,17.75
1999-05-24,272.2,5.145,17.75
1999-05-25,272.65,5.085,17.75
1999-05-26,269.5,5.05,17.75
1999-05-27,268.25,4.955,17.75
1999-05-28,271.05,4.935,17.75
1999-06-01,265.5,4.88,17.89
1999-06-02,267.05,4.98,17.89
1999-06-03,263.85,4.96,17.89
1999-06-04,266.5,4.9025,17.89
1999-06-07,266.35,4.98,17.89
1999-06-08,263.85,4.98,17.89
1999-06-09,262.0,4.9275,17.89
1999-06-10,258.35,5.02,17.89
1999-06-11,259.2,5.09,17.89
1999-06-14,259.3,5.115,17.89
1999-06-15,259.65,5.0725,17.89
1999-06-16,258.9,5.01,17.89
1999-06-17,259.0,5.0475,17.89
1999-06-18,260.5,5.065,17.89
1999-06-21,259.15,4.97,17.89
1999-06-22,259.15,5.02,17.89
1999-06-23,258.7,5.07,17.89
1999-06-24,260.7,5.1,17.89
1999-06-25,261.15,5.125,17.89
1999-06-28,260.0,5.0725,17.89
1999-06-29,260.8,5.15,17.89
1999-06-30,261.2,5.2175,17.89
1999-07-01,263.0,5.31,20.07
1999-07-02,262.9,5.24,20.07
1999-07-05,262.85,5.27,20.07
1999-07-06,261.3,5.2575,20.07
1999-07-07,256.2,5.175,20.07
1999-07-08,256.4,5.225,20.07
1999-07-09,257.0,5.215,20.07
1999-07-12,256.05,5.2275,20.07
1999-07-13,254.25,5.0885,20.07
1999-07-14,255.6,5.12,20.07
1999-07-15,253.75,5.05,20.07
1999-07-16,254.8,5.11,20.07
1999-07-19,253.15,5.05,20.07
1999-07-20,253.0,5.05,20.07
1999-07-21,252.9,5.025,20.07
1999-07-22,255.35,5.115,20.07
1999-07-23,254.9,5.13,20.07
1999-07-26,253.5,5.115,20.07
1999-07-27,254.2,5.16,20.07
1999-07-28,254.0,5.15,20.07
1999-07-29,254.5,5.3225,20.07
1999-07-30,256.75,5.4475,20.07
1999-08-01,,,21.26
1999-08-02,255.35,5.36,21.26
1999-08-03,255.7,5.41,21.26
1999-08-04,257.5,5.52,21.26
1999-08-05,256.25,5.455,21.26
1999-08-06,255.3,5.385,21.26
1999-08-09,256.45,5.3575,21.26
1999-08-10,257.0,5.28,21.26
1999-08-11,256.9,5.34,21.26
1999-08-12,260.2,5.395,21.26
1999-08-13,260.7,5.34,21.26
1999-08-16,259.25,5.2575,21.26
1999-08-17,259.0,5.235,21.26
1999-08-18,261.5,5.24,21.26
1999-08-19,258.6,5.205,21.26
1999-08-20,258.6,5.1875,21.26
1999-08-23,257.5,5.245,21.26
1999-08-24,254.2,5.13,21.26
1999-08-25,253.2,5.11,21.26
1999-08-26,253.15,5.075,21.26
1999-08-27,254.7,5.12,21.26
1999-08-31,254.6,5.0775,21.26
1999-09-01,255.45,5.195,23.88
1999-09-02,254.05,5.1425,23.88
1999-09-03,255.4,5.19,23.88
1999-09-06,254.9,5.135,23.88
1999-09-07,254.9,5.16,23.88
1999-09-08,256.0,5.165,23.88
1999-09-09,256.8,5.1875,23.88
1999-09-10,256.2,5.2,23.88
1999-09-13,256.6,5.19,23.88
1999-09-14,256.7,5.135,23.88
1999-09-15,257.4,5.13,23.88
1999-09-16,255.7,5.1,23.88
1999-09-17,255.2,5.0975,23.88
1999-09-20,255.3,5.115,23.88
1999-09-21,255.2,5.14,23.88
1999-09-22,262.6,5.255,23.88
1999-09-23,263.4,5.26,23.88
1999-09-24,265.6,5.25,23.88
1999-09-27,281.7,5.3175,23.88
1999-09-28,288.25,5.44,23.88
1999-09-29,317.25,5.71,23.88
1999-09-30,303.75,5.575,23.88
1999-10-01,303.0,5.6725,22.64
1999-10-04,311.75,5.605,22.64
1999-10-05,326.25,5.71,22.64
1999-10-06,325.0,5.4725,22.64
1999-10-07,318.0,5.5775,22.64
1999-10-08,322.75,5.555,22.64
1999-10-11,317.75,5.52,22.64
1999-10-12,323.5,5.565,22.64
1999-10-13,320.5,5.55,22.64
1999-10-14,322.65,5.65,22.64
1999-10-15,316.0,5.38,22.64
1999-10-18,317.65,5.345,22.64
1999-10-19,309.0,5.23,22.64
1999-10-20,309.75,5.24,22.64
1999-10-21,305.5,5.1725,22.64
1999-10-22,303.25,5.21,22.64
1999-10-25,302.4,5.24,22.64
1999-10-26,297.95,5.2625,22.64
1999-10-27,290.4,5.185,22.64
1999-10-28,300.9,5.21,22.64
1999-10-29,298.85,5.29,22.64
1999-11-01,293.85,5.195,24.97
1999-11-02,292.05,5.21,24.97
1999-11-03,291.75,5.22,24.97
1999-11-04,292.25,5.22,24.97
1999-11-05,292.0,5.21,24.97
1999-11-08,289.0,5.055,24.97
1999-11-09,291.25,5.0775,24.97
1999-11-10,291.85,5.11,24.97
1999-11-11,296.25,5.125,24.97
1999-11-12,292.8,5.075,24.97
1999-11-15,292.7,5.07,24.97
1999-11-16,292.0,5.095,24.97
1999-11-17,295.45,5.1675,24.97
1999-11-18,293.65,5.1,24.97
1999-11-19,293.7,5.13,24.97
1999-11-22,294.4,5.135,24.97
1999-11-23,296.7,5.1725,24.97
1999-11-24,297.85,5.25,24.97
1999-11-25,298.5,5.1975,24.97
1999-11-26,297.2,5.1975,24.97
1999-11-29,293.1,5.22,24.97
1999-11-30,292.0,5.18,24.97
1999-12-01,291.4,5.19,26.08
1999-12-02,289.25,5.16,26.08
1999-12-03,280.85,5.085,26.08
1999-12-06,277.25,5.07,26.08
1999-12-07,280.0,5.135,26.08
1999-12-08,283.3,5.14,26.08
1999-12-09,279.6,5.09,26.08
1999-12-10,278.45,5.1075,26.08
1999-12-13,279.75,5.115,26.08
1999-12-14,280.3,5.1025,26.08
1999-12-15,279.85,5.185,26.08
1999-12-16,280.25,5.16,26.08
1999-12-17,283.05,5.2,26.08
1999-12-20,284.25,5.2,26.08
1999-12-21,284.6,5.175,26.08
1999-12-22,287.0,5.165,26.08
1999-12-23,286.4,5.1975,26.08
1999-12-24,287.8,5.19,26.08
1999-12-29,290.65,5.19,26.08
1999-12-30,290.85,5.33,26.08
2000-01-01,,,27.18
2000-01-04,282.05,5.3025,27.18
2000-01-05,282.1,5.285,27.18
2000-01-06,280.35,5.14,27.18
2000-01-07,282.0,5.135,27.18
2000-01-10,281.7,5.145,27.18
2000-01-11,281.7,5.155,27.18
2000-01-12,282.25,5.145,27.18
2000-01-13,282.2,5.09,27.18
2000-01-14,284.15,5.095,27.18
2000-01-17,284.9,5.125,27.18
2000-01-18,286.85,5.13,27.18
2000-01-19,288.75,5.1025,27.18
2000-01-20,288.35,5.13,27.18
2000-01-21,287.7,5.18,27.18
2000-01-24,287.45,5.21,27.18
2000-01-25,288.7,5.2675,27.18
2000-01-26,284.9,5.2,27.18
2000-01-27,286.5,5.295,27.18
2000-01-28,286.15,5.37,27.18
2000-01-31,283.05,5.26,27.18
2000-02-01,283.65,5.2425,29.35
2000-02-02,283.1,5.2075,29.35
2000-02-03,285.25,5.2,29.35
2000-02-04,287.5,5.23,29.35
2000-02-07,316.6,5.4475,29.35
2000-02-08,303.15,5.27,29.35
2000-02-09,306.0,5.3625,29.35
2000-02-10,311.25,5.36,29.35
2000-02-11,316.5,5.36,29.35
2000-02-14,308.75,5.235,29.35
2000-02-15,307.0,5.24,29.35
2000-02-16,300.5,5.23,29.35
2000-02-17,306.25,5.285,29.35
2000-02-18,302.25,5.23,29.35
2000-02-21,305.75,5.24,29.35
2000-02-22,305.4,5.24,29.35
2000-02-23,305.25,5.255,29.35
2000-02-24,299.9,5.22,29.35
2000-02-25,297.15,5.15,29.35
2000-02-28,292.75,5.0775,29.35
2000-02-29,294.0,5.095,29.35
2000-03-01,293.75,5.125,29.89
2000-03-02,289.0,5.035,29.89
2000-03-03,289.3,5.02,29.89
2000-03-06,289.25,5.09,29.89
2000-03-07,288.35,5.05,29.89
2000-03-08,292.75,5.065,29.89
2000-03-09,289.0,5.05,29.89
2000-03-10,292.1,5.11,29.89
2000-03-13,289.65,5.0925,29.89
2000-03-14,290.3,5.08,29.89
2000-03-15,288.7,5.08,29.89
2000-03-16,288.4,5.115,29.89
2000-03-17,285.5,5.06,29.89
2000-03-20,284.85,5.065,29.89
2000-03-21,286.15,5.035,29.89
2000-03-22,289.4,5.13,29.89
2000-03-23,286.5,5.105,29.89
2000-03-24,284.9,5.08,29.89
2000-03-27,284.35,5.09,29.89
2000-03-28,280.3,5.065,29.89
2000-03-29,279.1,5.05,29.89
2000-03-30,276.7,4.94,29.89
2000-03-31,275.9,4.935,29.89
2000-04-01,,,25.74
2000-04-03,278.8,5.04,25.74
2000-04-04,276.75,4.99,25.74
2000-04-05,283.1,5.11,25.74
2000-04-06,278.85,5.095,25.74
2000-04-07,279.95,5.085,25.74
2000-04-10,281.5,5.08,25.74
2000-04-11,281.2,5.1175,25.74
2000-04-12,280.25,5.095,25.74
2000-04-13,281.4,5.1,25.74
2000-04-14,280.65,5.13,25.74
2000-04-17,283.5,5.135,25.74
2000-04-18,281.8,5.085,25.74
2000-04-19,281.4,5.1025,25.74
2000-04-20,280.5,5.095,25.74
2000-04-25,280.0,4.96,25.74
2000-04-26,277.7,4.97,25.74
2000-04-27,276.1,4.975,25.74
2000-04-28,275.85,4.9375,25.74
2000-05-01,,,28.78
2000-05-02,275.0,5.005,28.78
2000-05-03,277.6,5.0,28.78
2000-05-04,277.3,5.0,28.78
2000-05-05,280.5,5.075,28.78
2000-05-08,277.25,4.985,28.78
2000-05-09,276.9,4.99,28.78
2000-05-10,277.8,5.025,28.78
2000-05-11,277.0,5.0,28.78
2000-05-12,276.2,4.97,28.78
2000-05-15,275.65,4.98,28.78
2000-05-16,275.7,5.005,28.78
2000-05-17,274.85,5.04,28.78
2000-05-18,272.5,4.965,28.78
2000-05-19,273.75,4.98,28.78
2000-05-22,274.0,4.9775,28.78
2000-05-23,275.15,4.995,28.78
2000-05-24,273.9,4.98,28.78
2000-05-25,273.0,4.9675,28.78
2000-05-26,270.45,4.915,28.78
2000-05-30,274.4,4.94,28.78
2000-05-31,272.25,4.9,28.78
2000-06-01,272.8,4.895,31.83
2000-06-02,272.95,4.91,31.83
2000-06-05,281.7,5.03,31.83
2000-06-06,284.8,5.005,31.83
2000-06-07,286.95,5.045,31.83
2000-06-08,285.1,5.055,31.83
2000-06-09,285.15,5.035,31.83
2000-06-12,284.1,5.01,31.83
2000-06-13,293.0,5.0875,31.83
2000-06-14,286.05,4.995,31.83
2000-06-15,289.15,5.06,31.83
2000-06-16,290.3,5.05,31.83
2000-06-19,288.1,5.04,31.83
2000-06-20,286.4,4.99,31.83
2000-06-21,286.6,5.02,31.83
2000-06-22,286.1,4.93,31.83
2000-06-23,285.3,4.955,31.83
2000-06-26,283.0,4.94,31.83
2000-06-27,284.2,4.955,31.83
2000-06-28,286.35,4.935,31.83
2000-06-29,290.85,4.9775,31.83
2000-06-30,289.15,5.0175,31.83
2000-07-01,,,29.77
2000-07-03,288.05,4.995,29.77
2000-07-04,287.8,4.99,29.77
2000-07-05,287.7,4.99,29.77
2000-07-06,285.4,4.97,29.77
2000-07-07,284.15,4.985,29.77
2000-07-10,284.25,4.975,29.77
2000-07-11,283.6,4.975,29.77
2000-07-12,282.85,4.955,29.77
2000-07-13,280.65,4.955,29.77
2000-07-14,280.65,4.96,29.77
2000-07-17,282.4,5.005,29.77
2000-07-18,282.65,5.015,29.77
2000-07-19,281.8,4.99,29.77
2000-07-20,277.9,4.96,29.77
2000-07-21,280.35,4.9875,29.77
2000-07-24,280.05,4.925,29.77
2000-07-25,278.75,4.92,29.77
2000-07-26,280.15,4.965,29.77
2000-07-27,280.2,4.935,29.77
2000-07-28,278.45,4.95,29.77
2000-07-31,277.4,4.95,29.77
2000-08-01,277.3,4.9775,31.22
2000-08-02,277.15,4.96,31.22
2000-08-03,276.65,4.9575,31.22
2000-08-04,273.3,4.9475,31.22
2000-08-07,273.5,4.92,31.22
2000-08-08,274.0,4.925,31.22
2000-08-09,272.3,4.87,31.22
2000-08-10,272.45,4.875,31.22
2000-08-11,273.15,4.9,31.22
2000-08-14,275.45,4.91,31.22
2000-08-15,274.7,4.865,31.22
2000-08-16,275.5,4.845,31.22
2000-08-17,277.15,4.87,31.22
2000-08-18,277.15,4.8525,31.22
2000-08-21,276.4,4.835,31.22
2000-08-22,274.0,4.8275,31.22
2000-08-23,272.45,4.81,31.22
2000-08-24,272.0,4.76,31.22
2000-08-25,273.35,4.86,31.22
2000-08-29,274.0,4.885,31.22
2000-08-30,272.6,4.8925,31.22
2000-08-31,274.95,4.91,31.22
2000-09-01,276.6,4.94,33.88
2000-09-04,277.0,4.955,33.88
2000-09-05,276.2,4.9425,33.88
2000-09-06,275.3,4.95,33.88
2000-09-07,272.95,4.91,33.88
2000-09-08,274.1,4.89,33.88
2000-09-11,272.6,4.865,33.88
2000-09-12,272.8,4.855,33.88
2000-09-13,272.8,4.88,33.88
2000-09-14,272.8,4.865,33.88
2000-09-15,272.85,4.8675,33.88
2000-09-18,272.45,4.855,33.88
2000-09-19,272.0,4.8475,33.88
2000-09-20,271.1,4.855,33.88
2000-09-21,269.65,4.82,33.88
2000-09-22,272.35,4.8825,33.88
2000-09-25,273.55,4.8925,33.88
2000-09-26,274.05,4.8975,33.88
2000-09-27,274.75,4.9,33.88
2000-09-28,277.2,4.9375,33.88
2000-09-29,274.1,4.8875,33.88
2000-10-01,,,33.08
2000-10-02,274.3,4.8825,33.08
2000-10-03,272.4,4.88,33.08
2000-10-04,271.3,4.885,33.08
2000-10-05,271.35,4.875,33.08
2000-10-06,270.8,4.855,33.08
2000-10-09,270.25,4.86,33.08
2000-10-10,269.75,4.865,33.08
2000-10-11,273.0,4.885,33.08
2000-10-12,270.8,4.8525,33.08
2000-10-13,275.85,4.8825,33.08
2000-10-16,272.05,4.86,33.08
2000-10-17,270.55,4.845,33.08
2000-10-18,271.3,4.84,33.08
2000-10-19,270.5,4.83,33.08
2000-10-20,271.5,4.815,33.08
2000-10-23,271.25,4.83,33.08
2000-10-24,270.4,4.78,33.08
2000-10-25,269.3,4.78,33.08
2000-10-26,266.75,4.75,33.08
2000-10-27,266.05,4.7175,33.08
2000-10-30,265.65,4.755,33.08
